id;fecha_ingreso;fecha_modificacion;id_user_modifica;id_user_Asingnado;crado_por;name;parent_id;TipoEmpresa;Empresa;ingreso_anual;fono;address_street;city;estado;postalcode;pais;description;rating;phone_office ;phone_alternat;email1;email2;website;ownership;employees;sic_code;ticker_symbol;shipping_address_street;shipping_address_city;shipping_address_state;shipping_address_postalcode;shipping_address_country;deleted
1d98d9e0-4058-aede-3d44-438dfb44af49;30-11-2005 19:21;30-11-2005 19:21;1;chris_id;1;Campbell-Walker Transportation Holdings;;Supply;Transportation;;;5678 Arlington Way;Imperial Beach;CA;89859;USA;;;821-555-3648;;;;www.campbell-walkertransportationholdings.com;;;;;5678 Arlington Way;Imperial Beach;CA;89859;USA;0
736eaf1d-739b-8fbe-46dc-438dfba914ad;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;O & K Pasumansky Transportation Corp;;Manufacturing;Transportation;;;5972 El Pintado Road;Redmond;WA;24298;USA;;;456-555-1940;;;;www.okpasumanskytransportationcorp.com;;;;;5972 El Pintado Road;Redmond;WA;24298;USA;0
a3a0858e-b3f3-2557-b597-438dfbf596b3;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;Pasumansky-Whitney Construction Partners;;Consulting;Construction;;;7214 Peachwillow;Santa Cruz;CA;72139;USA;;;836-555-9462;;;;www.pasumansky-whitneyconstructionpartners.com;;;;;7214 Peachwillow;Santa Cruz;CA;72139;USA;0
dfcc7856-219e-f4ee-968c-438dfb5374f7;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;D & D Saunders Transportation, Ltd;;Distribution;Transportation;;;419 Mills Dr.;Coronado;CA;45447;USA;;;494-555-6383;;;;www.ddsaunderstransportation,ltd.com;;;;;419 Mills Dr.;Coronado;CA;45447;USA;0
4d4fb109-a147-164a-7078-438dfb21dc20;30-11-2005 19:21;30-11-2005 19:21;1;kristen_id;1;Saunders-Vandenouer Machinery, Inc;;Consulting;Machinery;;;1914 N Lucile Lane;Royal Oak;BC;59450;Canada;;;898-555-3533;;;;www.saunders-vandenouermachinery,inc.com;;;;;1914 N Lucile Lane;Royal Oak;BC;59450;Canada;0
82991196-40ca-6cef-1cac-438dfb08f497;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;E & M Vincenzi Electronics Company;;Supply;Electronics;;;8028 39th Avenue;Daly City;CA;97918;USA;;;817-555-2740;;;;www.emvincenzielectronicscompany.com;;;;;8028 39th Avenue;Daly City;CA;97918;USA;0
bffce1e9-399b-b344-74da-438dfb464f30;30-11-2005 19:21;30-11-2005 19:21;1;matt_id;1;Vincenzi-Herring Engineering, Ltd;;Distribution;Engineering;;;9777 Mozden Lane;Puyallup;WA;51791;USA;;;344-555-7519;;;;www.vincenzi-herringengineering,ltd.com;;;;;9777 Mozden Lane;Puyallup;WA;51791;USA;0
98860e21-aa2a-ef96-d003-438dfb2d8436;30-11-2005 19:21;30-11-2005 19:21;1;matt_id;1;R & Z Garza Communications, Inc;;Distribution;Communications;;;6146 Schenone Court;Yakima;WA;82714;USA;;;286-555-5355;;;;www.rzgarzacommunications,inc.com;;;;;6146 Schenone Court;Yakima;WA;82714;USA;0
3b36216f-a3db-a148-b194-438dfbe17840;30-11-2005 19:21;30-11-2005 19:21;1;chris_id;1;Garza-Westover Machinery Partners;;Supply;Machinery;;;805 Willow Lane;Palo Alto;CA;2748;USA;;;426-555-9336;;;;www.garza-westovermachinerypartners.com;;;;;805 Willow Lane;Palo Alto;CA;2748;USA;0
7b28da71-732a-623c-77fa-438dfbe91aa6;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;J & K Hagemann Communications Corp;;Supply;Communications;;;7427 Terra Catalina;Victoria;BC;72540;Canada;;;630-555-9458;;;;www.jkhagemanncommunicationscorp.com;;;;;7427 Terra Catalina;Victoria;BC;72540;Canada;0
ab43ac14-4019-51f9-3490-438dfb6e12de;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;Hagemann-Vasquez Construction, Ltd;;Supply;Construction;;;2341 Lindley Ct;Beaverton;OR;57735;USA;;;441-555-6151;;;;www.hagemann-vasquezconstruction,ltd.com;;;;;2341 Lindley Ct;Beaverton;OR;57735;USA;0
db489ef6-f6ae-6e3b-3b6e-438dfb73fda3;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;W & W McCarthy Electronics Associates;;Supply;Electronics;;;1874 Royal Links Circle;Cliffside;BC;93688;Canada;;;668-555-4901;;;;www.wwmccarthyelectronicsassociates.com;;;;;1874 Royal Links Circle;Cliffside;BC;93688;Canada;0
30921930-dd76-d74b-03d3-438dfbf185c3;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;McCarthy-Bacalzo Machinery Group;;Manufacturing;Machinery;;;7040 Isabel Dr.;Beverly Hills;CA;89846;USA;;;503-555-9222;;;;www.mccarthy-bacalzomachinerygroup.com;;;;;7040 Isabel Dr.;Beverly Hills;CA;89846;USA;0
70b79b91-4836-3308-36aa-438dfbae2531;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;D & G Berch Transportation, Inc;;Distribution;Transportation;;;6827 Glazier Dr.;Seattle;WA;91961;USA;;;753-555-6601;;;;www.dgberchtransportation,inc.com;;;;;6827 Glazier Dr.;Seattle;WA;91961;USA;0
a1390532-2bad-f7be-a025-438dfbc3db6b;30-11-2005 19:21;30-11-2005 19:21;1;matt_id;1;Berch-Taylor Engineering, Ltd;;Supply;Engineering;;;4904 Hillview Drive;La Jolla;CA;94813;USA;;;188-555-7865;;;;www.berch-taylorengineering,ltd.com;;;;;4904 Hillview Drive;La Jolla;CA;94813;USA;0
d18b839f-0374-3a4d-c8ae-438dfbcca296;30-11-2005 19:21;30-11-2005 19:21;1;jaime_id;1;Z & L Whipple Construction, Ltd;;Supply;Construction;;;7600 Yosemite Circle;Lynnwood;WA;50464;USA;;;461-555-3872;;;;www.zlwhippleconstruction,ltd.com;;;;;7600 Yosemite Circle;Lynnwood;WA;50464;USA;0
1acbfe30-7ed3-8742-d41e-438dfb7fffd7;30-11-2005 19:21;30-11-2005 19:21;1;will_id;1;Whipple-Laursen Transportation Group;;Manufacturing;Transportation;;;5932 Rainier Dr.;Hidalgo;Zacatecas;33145;Mexico;;;580-555-9108;;;;www.whipple-laursentransportationgroup.com;;;;;5932 Rainier Dr.;Hidalgo;Zacatecas;33145;Mexico;0
7536903c-aee1-3994-51db-438dfbe974a6;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;V & P Olguin Transportation Corp;;Consulting;Transportation;;;8882 Weatherly Way;Newport Beach;CA;66582;USA;;;214-555-7401;;;;www.vpolguintransportationcorp.com;;;;;8882 Weatherly Way;Newport Beach;CA;66582;USA;0
a586a963-8c8d-444d-ef96-438dfbb7ec6f;30-11-2005 19:21;30-11-2005 19:21;1;will_id;1;Olguin-Ayers Telecommunications, Inc;;Consulting;Telecommunications;;;7468 Franklin Canyon Road;Sedro Woolley;WA;88132;USA;;;595-555-5922;;;;www.olguin-ayerstelecommunications,inc.com;;;;;7468 Franklin Canyon Road;Sedro Woolley;WA;88132;USA;0
d5cef91d-7579-2bf5-e1da-438dfb9c1f01;30-11-2005 19:21;30-11-2005 19:21;1;matt_id;1;F & X Kotc Communications Partners;;Consulting;Communications;;;3328 Via Cortez;Long Beach;CA;87731;USA;;;253-555-2843;;;;www.fxkotccommunicationspartners.com;;;;;3328 Via Cortez;Long Beach;CA;87731;USA;0
3a1d8224-f228-2a6f-0875-438dfbcf8793;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;Kotc-Coriell Communications Holdings;;Distribution;Communications;;;4824 Discovery Bay;Beverly Hills;CA;75442;USA;;;783-555-1391;;;;www.kotc-coriellcommunicationsholdings.com;;;;;4824 Discovery Bay;Beverly Hills;CA;75442;USA;0
6d303905-f4e0-640c-af5a-438dfb307c0f;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;S & X Warthen Engineering Partners;;Distribution;Engineering;;;8282 Meadowbrook Court;Puyallup;WA;41204;USA;;;703-555-9598;;;;www.sxwarthenengineeringpartners.com;;;;;8282 Meadowbrook Court;Puyallup;WA;41204;USA;0
e17a0d13-3963-7868-ca52-438dfbd6d960;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;Warthen-Johnson Transportation, Inc;;Supply;Transportation;;;2687 Gilberto;La Jolla;CA;94076;USA;;;468-555-9034;;;;www.warthen-johnsontransportation,inc.com;;;;;2687 Gilberto;La Jolla;CA;94076;USA;0
1daf85c8-6874-a17b-17cb-438dfb55a65f;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;H & N Huckaby Machinery Corp;;Supply;Machinery;;;6400 Kenwal Rd.;Richmond;CA;98706;USA;;;411-555-6870;;;;www.hnhuckabymachinerycorp.com;;;;;6400 Kenwal Rd.;Richmond;CA;98706;USA;0
69ac166c-2b09-54c5-e12e-438dfb58be75;30-11-2005 19:21;30-11-2005 19:21;1;will_id;1;Huckaby-Gustafson Machinery Associates;;Supply;Machinery;;;1060 McElroy Court;Burbank;CA;18741;USA;;;860-555-1277;;;;www.huckaby-gustafsonmachineryassociates.com;;;;;1060 McElroy Court;Burbank;CA;18741;USA;0
c64ca1f4-971c-ba58-e3a6-438dfbe4e18a;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;G & W Thompson Transportation, Inc;;Distribution;Transportation;;;7681 Hillcrest;Port Hammond;BC;15825;Canada;;;164-555-1398;;;;www.gwthompsontransportation,inc.com;;;;;7681 Hillcrest;Port Hammond;BC;15825;Canada;0
2e151528-0941-acdb-9162-438dfb4fb878;30-11-2005 19:21;30-11-2005 19:21;1;matt_id;1;Thompson-Hendricks Machinery Corp;;Manufacturing;Machinery;;;5251 Canyon Road;Anacortes;WA;10214;USA;;;876-555-7091;;;;www.thompson-hendricksmachinerycorp.com;;;;;5251 Canyon Road;Anacortes;WA;10214;USA;0
7d77c5de-1ccb-a31f-2fa0-438dfb56e39b;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;V & B Black Transportation Holdings;;Supply;Transportation;;;2128 Holland Drive.;Coronado;CA;36974;USA;;;203-555-5841;;;;www.vbblacktransportationholdings.com;;;;;2128 Holland Drive.;Coronado;CA;36974;USA;0
ca27de55-8edd-4ee9-e5ac-438dfbd89907;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;Black-Vansant Construction Company;;Consulting;Construction;;;1314 Westover Dr.;Daly City;CA;87331;USA;;;937-555-1162;;;;www.black-vansantconstructioncompany.com;;;;;1314 Westover Dr.;Daly City;CA;87331;USA;0
60b70a54-714f-be7a-4b60-438dfb818721;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;C & A Bentley Engineering Group;;Supply;Engineering;;;1101 C Street;Daly City;CA;87541;USA;;;526-555-2198;;;;www.cabentleyengineeringgroup.com;;;;;1101 C Street;Daly City;CA;87541;USA;0
4493f50e-b438-9309-7460-438dfbd1e55a;30-11-2005 19:21;30-11-2005 19:21;1;kristen_id;1;Bentley-Ritacco Construction, Ltd;;Consulting;Construction;;;9177 Concord Royale;Grossmont;CA;77767;USA;;;622-555-8806;;;;www.bentley-ritaccoconstruction,ltd.com;;;;;9177 Concord Royale;Grossmont;CA;77767;USA;0
7785d491-20b6-5a33-d7f5-438dfbbcdfe4;30-11-2005 19:21;30-11-2005 19:21;1;chris_id;1;U & S Theisen Transportation, Inc;;Manufacturing;Transportation;;;9218 Sanford St.;Walla Walla;WA;46044;USA;;;895-555-4813;;;;www.ustheisentransportation,inc.com;;;;;9218 Sanford St.;Walla Walla;WA;46044;USA;0
b72ef6a5-a70e-7e32-7555-438dfb48175a;30-11-2005 19:21;30-11-2005 19:21;1;will_id;1;Theisen-Berger Construction Group;;Distribution;Construction;;;7549 Longview Rd.;Mill Valley;CA;28725;USA;;;702-555-1702;;;;www.theisen-bergerconstructiongroup.com;;;;;7549 Longview Rd.;Mill Valley;CA;28725;USA;0
1226c48a-8e8a-48fd-168f-438dfbbc24a6;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;N & W Koski Transportation Corp;;Distribution;Transportation;;;500 Rockledge Lane;Tacoma;WA;35870;USA;;;997-555-5337;;;;www.nwkoskitransportationcorp.com;;;;;500 Rockledge Lane;Tacoma;WA;35870;USA;0
51069b30-5071-f6e7-81d6-438dfbfac69a;30-11-2005 19:21;30-11-2005 19:21;1;matt_id;1;Koski-Fitzgerald Engineering Partners;;Supply;Engineering;;;1742 Breck Court;Shawnee;BC;83711;Canada;;;478-555-3859;;;;www.koski-fitzgeraldengineeringpartners.com;;;;;1742 Breck Court;Shawnee;BC;83711;Canada;0
a169e42d-a69b-b039-6170-438dfbd9dd1b;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;O & D Camacho Communications Associates;;Distribution;Communications;;;4946 Abbey Court;Langford;BC;83311;Canada;;;136-555-9780;;;;www.odcamachocommunicationsassociates.com;;;;;4946 Abbey Court;Langford;BC;83311;Canada;0
d1c588fa-0835-de12-f760-438dfb25122d;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;Camacho-Alvarado Transportation Company;;Consulting;Transportation;;;6441 Via Santa Fe;Puyallup;WA;71022;USA;;;779-555-1588;;;;www.camacho-alvaradotransportationcompany.com;;;;;6441 Via Santa Fe;Puyallup;WA;71022;USA;0
1463cd37-29f8-b0f2-4514-438dfb7af5ba;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;M & Y Brummer Communications, Ltd;;Supply;Communications;;;9899 Geary Court;Grossmont;CA;10492;USA;;;459-555-6138;;;;www.mybrummercommunications,ltd.com;;;;;9899 Geary Court;Grossmont;CA;10492;USA;0
4488073d-4339-fb11-e278-438dfb45d751;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;Brummer-Pinkston Communications Associates;;Consulting;Communications;;;4305 Amanda Circle;Lebanon;OR;89656;USA;;;225-555-5573;;;;www.brummer-pinkstoncommunicationsassociates.com;;;;;4305 Amanda Circle;Lebanon;OR;89656;USA;0
86b427e1-a1dd-4d58-d470-438dfbdd6dfd;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;B & D Spivey Machinery Partners;;Consulting;Machinery;;;674 Woodchuck Pl.;Burien;WA;94286;USA;;;167-555-3409;;;;www.bdspiveymachinerypartners.com;;;;;674 Woodchuck Pl.;Burien;WA;94286;USA;0
e4ce44fa-216f-d1c7-e9ef-438dfbb2cc13;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;Spivey-Whiting Construction Partners;;Manufacturing;Construction;;;5333 Garaventa Drive;Lake Oswego;OR;14321;USA;;;855-555-1473;;;;www.spivey-whitingconstructionpartners.com;;;;;5333 Garaventa Drive;Lake Oswego;OR;14321;USA;0
30243b86-0c2f-4cd9-cf98-438dfb7a611e;30-11-2005 19:21;30-11-2005 19:21;1;kristen_id;1;H & E Espinoza Machinery Group;;Supply;Machinery;;;1955 Wallace Dr.;La Cruz;Sinaloa;84112;Mexico;;;821-555-6938;;;;www.heespinozamachinerygroup.com;;;;;1955 Wallace Dr.;La Cruz;Sinaloa;84112;Mexico;0
7282206d-2097-c88f-cc36-438dfb4272e6;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;Espinoza-Robinett Electronics Holdings;;Supply;Electronics;;;6868 West;Lincoln Acres;CA;69308;USA;;;632-555-3630;;;;www.espinoza-robinettelectronicsholdings.com;;;;;6868 West;Lincoln Acres;CA;69308;USA;0
b269cbcc-3523-84cd-76a1-438dfb8cca3e;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;X & M Lundahl Construction Corp;;Manufacturing;Construction;;;6401 Cook Street;Seattle;WA;62625;USA;;;859-555-2380;;;;www.xmlundahlconstructioncorp.com;;;;;6401 Cook Street;Seattle;WA;62625;USA;0
db29071d-ab61-8267-207d-438dfbd07e1f;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;Lundahl-Demicell Telecommunications, Ltd;;Consulting;Telecommunications;;;1569 Norse Drive;Corvallis;OR;56618;USA;;;932-555-1359;;;;www.lundahl-demicelltelecommunications,ltd.com;;;;;1569 Norse Drive;Corvallis;OR;56618;USA;0
52e4fd3b-926a-77bb-c6ba-438dfbe5a927;30-11-2005 19:21;30-11-2005 19:21;1;chris_id;1;I & M Rousey Transportation, Ltd;;Supply;Transportation;;;1355 Sequoia Drive;Guadalajara;Jalisco;78856;Mexico;;;634-555-4655;;;;www.imrouseytransportation,ltd.com;;;;;1355 Sequoia Drive;Guadalajara;Jalisco;78856;Mexico;0
861f83dc-68b6-733b-cbce-438dfb2b868a;30-11-2005 19:21;30-11-2005 19:21;1;will_id;1;Rousey-Marcovecchio Electronics Corp;;Manufacturing;Electronics;;;9431 Sun View Terrace;Port Hammond;BC;95375;Canada;;;730-555-2262;;;;www.rousey-marcovecchioelectronicscorp.com;;;;;9431 Sun View Terrace;Port Hammond;BC;95375;Canada;0
c661b334-bf51-1dde-62bf-438dfbf2442c;30-11-2005 19:21;30-11-2005 19:21;1;kristen_id;1;H & Y Evans Engineering, Inc;;Distribution;Engineering;;;9472 Juliet Court;Colma;CA;63651;USA;;;102-555-7269;;;;www.hyevansengineering,inc.com;;;;;9472 Juliet Court;Colma;CA;63651;USA;0
12814883-6201-bc73-1589-438dfbe68b5d;30-11-2005 19:21;30-11-2005 19:21;1;jaime_id;1;Evans-Storjohann Telecommunications, Ltd;;Consulting;Telecommunications;;;460 Carzino Ct;La Mesa;CA;20040;USA;;;460-555-7162;;;;www.evans-storjohanntelecommunications,ltd.com;;;;;460 Carzino Ct;La Mesa;CA;20040;USA;0
68359cf5-c82c-2694-bcf9-438dfbe295ac;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;D & A Maccietto Machinery Group;;Manufacturing;Machinery;;;3410 Hemlock Ave.;El Cajon;CA;53478;USA;;;756-555-1798;;;;www.damacciettomachinerygroup.com;;;;;3410 Hemlock Ave.;El Cajon;CA;53478;USA;0
a2f0f610-c757-4a3d-0e53-438dfb0662eb;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;Maccietto-Buskirk Construction Associates;;Consulting;Construction;;;1996 Sand Pointe Lane;Oakland;CA;75027;USA;;;237-555-9319;;;;www.maccietto-buskirkconstructionassociates.com;;;;;1996 Sand Pointe Lane;Oakland;CA;75027;USA;0
d6b280a6-e776-1416-4a2f-438dfbc155a4;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;D & Z Kesslep Electronics, Ltd;;Consulting;Electronics;;;5200 Pennsylvania Blvd;Vancouver;BC;74626;Canada;;;134-555-9898;;;;www.dzkesslepelectronics,ltd.com;;;;;5200 Pennsylvania Blvd;Vancouver;BC;74626;Canada;0
1620dad8-2eb7-e7e0-cc51-438dfb06f565;30-11-2005 19:21;30-11-2005 19:21;1;kristen_id;1;Kesslep-Schultz Engineering Corp;;Consulting;Engineering;;;6695 Kathleen Drive;N. Vancouver;BC;62338;Canada;;;537-555-7048;;;;www.kesslep-schultzengineeringcorp.com;;;;;6695 Kathleen Drive;N. Vancouver;BC;62338;Canada;0
4ca2c4b2-a7ad-2dd5-c8ce-438dfbacc559;30-11-2005 19:21;30-11-2005 19:21;1;will_id;1;Q & Q Bergin Telecommunications Associates;;Supply;Telecommunications;;;2810 Guadalupe;Acapulco;Guerrero;28099;Mexico;;;218-555-2598;;;;www.qqbergintelecommunicationsassociates.com;;;;;2810 Guadalupe;Acapulco;Guerrero;28099;Mexico;0
94a3441e-a450-ea5a-d820-438dfb458713;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;Bergin-Steel Engineering Company;;Manufacturing;Engineering;;;P.O. Box 4559;Edmonds;WA;80971;USA;;;883-555-2034;;;;www.bergin-steelengineeringcompany.com;;;;;P.O. Box 4559;Edmonds;WA;80971;USA;0
d882d439-557f-3c8a-2b84-438dfb8fb443;30-11-2005 19:21;30-11-2005 19:21;1;matt_id;1;Y & R Marple Machinery, Inc;;Manufacturing;Machinery;;;928 Old Mountain View Dr.;Olympia;WA;12894;USA;;;826-555-8869;;;;www.yrmarplemachinery,inc.com;;;;;928 Old Mountain View Dr.;Olympia;WA;12894;USA;0
27d80dd7-5709-0d55-bc59-438dfb2ecf77;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;Marple-Evans Engineering, Inc;;Manufacturing;Engineering;;;5587 D St.;Cliffside;BC;31928;Canada;;;614-555-6934;;;;www.marple-evansengineering,inc.com;;;;;5587 D St.;Cliffside;BC;31928;Canada;0
6bdb4764-4c85-d993-60a3-438dfbd78877;30-11-2005 19:21;30-11-2005 19:21;1;kristen_id;1;E & F Bruner Machinery, Ltd;;Consulting;Machinery;;;6111 Guadalajara;Oregon City;OR;27206;USA;;;579-555-3398;;;;www.efbrunermachinery,ltd.com;;;;;6111 Guadalajara;Oregon City;OR;27206;USA;0
b0e04bdb-7d18-6594-1161-438dfbdd2db8;30-11-2005 19:21;30-11-2005 19:21;1;chris_id;1;Bruner-Troyer Transportation Holdings;;Distribution;Transportation;;;1025 R St.;Kirkland;WA;86915;USA;;;742-555-6008;;;;www.bruner-troyertransportationholdings.com;;;;;1025 R St.;Kirkland;WA;86915;USA;0
f36732ff-d18a-33cf-cdef-438dfb50e080;30-11-2005 19:21;30-11-2005 19:21;1;will_id;1;N & O Sandidge Electronics, Inc;;Supply;Electronics;;;557 Diver Way;Royal Oak;BC;23869;Canada;;;969-555-4758;;;;www.nosandidgeelectronics,inc.com;;;;;557 Diver Way;Royal Oak;BC;23869;Canada;0
52bed83a-38fc-b11f-f87f-438dfb98b92e;30-11-2005 19:21;30-11-2005 19:21;1;kristen_id;1;Sandidge-Skonnard Machinery Group;;Distribution;Machinery;;;8380 Paso Del Rio Court;Spring Valley;CA;74226;USA;;;142-555-3737;;;;www.sandidge-skonnardmachinerygroup.com;;;;;8380 Paso Del Rio Court;Spring Valley;CA;74226;USA;0
86d3263a-ebb4-fe6c-af85-438dfb92f6e9;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;U & W Beck Construction Corp;;Supply;Construction;;;8166 Starflower Dr;Spring Valley;CA;76341;USA;;;392-555-1115;;;;www.uwbeckconstructioncorp.com;;;;;8166 Starflower Dr;Spring Valley;CA;76341;USA;0
c899fe71-1c72-cefa-3506-438dfbf06cbb;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;Beck-Abel Electronics Company;;Consulting;Electronics;;;3588 Vancouver Way;San Francisco;CA;64952;USA;;;488-555-7722;;;;www.beck-abelelectronicscompany.com;;;;;3588 Vancouver Way;San Francisco;CA;64952;USA;0
3848e594-7629-8173-06a8-438dfbd07afa;30-11-2005 19:21;30-11-2005 19:21;1;chris_id;1;M & K Miller Telecommunications, Ltd;;Supply;Telecommunications;;;6284 Levee Rd.;Lebanon;OR;33229;USA;;;761-555-3729;;;;www.mkmillertelecommunications,ltd.com;;;;;6284 Levee Rd.;Lebanon;OR;33229;USA;0
7cb73f6a-5de6-f957-936b-438dfb2ab8cb;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;Miller-Walker Machinery, Ltd;;Consulting;Machinery;;;4616 Cordova Way;Portland;OR;15910;USA;;;219-555-3622;;;;www.miller-walkermachinery,ltd.com;;;;;4616 Cordova Way;Portland;OR;15910;USA;0
ad0c8ac5-b1f9-9dcd-ca34-438dfb04c1a8;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;L & E Brooks Communications Partners;;Distribution;Communications;;;7566 Keller Ridge Dr.;Bellflower;CA;49347;USA;;;754-555-1915;;;;www.lebrookscommunicationspartners.com;;;;;7566 Keller Ridge Dr.;Bellflower;CA;49347;USA;0
c98d0766-adf0-5ff8-63d0-438dfb9a8e9e;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;Brooks-Logan Construction Holdings;;Consulting;Construction;;;8807 Soto St.;Bremerton;WA;70897;USA;;;896-555-5779;;;;www.brooks-loganconstructionholdings.com;;;;;8807 Soto St.;Bremerton;WA;70897;USA;0
3ce7d434-1d87-d2ac-cb37-438dfb6eaebb;30-11-2005 19:21;30-11-2005 19:21;1;kristen_id;1;W & N Several Telecommunications Partners;;Consulting;Telecommunications;;;2012 Reisling Court;San Carlos;CA;70496;USA;;;792-555-6358;;;;www.wnseveraltelecommunicationspartners.com;;;;;2012 Reisling Court;San Carlos;CA;70496;USA;0
6d531631-8b4e-ed30-477f-438dfb9e4024;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;Several-Thomas Transportation Holdings;;Consulting;Transportation;;;3507 Limeridge Drive;Acapulco;Guerrero;58207;Mexico;;;296-555-3508;;;;www.several-thomastransportationholdings.com;;;;;3507 Limeridge Drive;Acapulco;Guerrero;58207;Mexico;0
b3341af8-246f-e384-a007-438dfbc474a3;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;V & A Vessa Transportation Corp;;Consulting;Transportation;;;6965 Appalachian Drive;Beaverton;OR;23969;USA;;;877-555-8058;;;;www.vavessatransportationcorp.com;;;;;6965 Appalachian Drive;Beaverton;OR;23969;USA;0
13116248-d871-2b8d-45af-438dfb8b4196;30-11-2005 19:21;30-11-2005 19:21;1;max_id;1;Vessa-Tran Communications Corp;;Consulting;Communications;;;1371 Rogers Ave;Imperial Beach;CA;76841;USA;;;993-555-4411;;;;www.vessa-trancommunicationscorp.com;;;;;1371 Rogers Ave;Imperial Beach;CA;76841;USA;0
5602b4b8-2825-616c-26d1-438dfb0c802e;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;T & A Crow Electronics, Inc;;Manufacturing;Electronics;;;7739 Pineknoll;Newport Beach;CA;81471;USA;;;936-555-2247;;;;www.tacrowelectronics,inc.com;;;;;7739 Pineknoll;Newport Beach;CA;81471;USA;0
9aecd983-eb46-0d41-825d-438dfb1bcc5c;30-11-2005 19:21;30-11-2005 19:21;1;matt_id;1;Crow-Sims Construction Associates;;Manufacturing;Construction;;;9742 Anderson Way;Long Beach;CA;15065;USA;;;724-555-9311;;;;www.crow-simsconstructionassociates.com;;;;;9742 Anderson Way;Long Beach;CA;15065;USA;0
cb4e19da-1b76-52ef-4756-438dfb152979;30-11-2005 19:21;30-11-2005 19:21;1;chris_id;1;D & D Tatman Electronics Holdings;;Supply;Electronics;;;9021 Onley Dr;Chula Vista;CA;71297;USA;;;689-555-5775;;;;www.ddtatmanelectronicsholdings.com;;;;;9021 Onley Dr;Chula Vista;CA;71297;USA;0
198c4b42-3db0-a532-fe75-438dfb4ed4c3;30-11-2005 19:21;30-11-2005 19:21;1;sarah_id;1;Tatman-Nelsen Machinery, Inc;;Distribution;Machinery;;;3935 Hawkins Street;Langford;BC;56493;Canada;;;501-555-2468;;;;www.tatman-nelsenmachinery,inc.com;;;;;3935 Hawkins Street;Langford;BC;56493;Canada;0
721ccb5b-ba24-966e-5cbd-438dfb4043f6;30-11-2005 19:21;30-11-2005 19:21;1;sally_id;1;I & V Cole Engineering, Inc;;Distribution;Engineering;;;811 Via Cordona;Daly City;CA;19739;USA;;;728-555-1218;;;;www.ivcoleengineering,inc.com;;;;;811 Via Cordona;Daly City;CA;19739;USA;0
c70c9652-fb23-1d97-2bcf-438dfbb6fe01;30-11-2005 19:21;30-11-2005 19:21;1;beth_id;1;Cole-Huntsman Construction, Ltd;;Manufacturing;Construction;;;8634 Forte Way;Glendale;CA;43804;USA;;;801-555-9197;;;;www.cole-huntsmanconstruction,ltd.com;;;;;8634 Forte Way;Glendale;CA;43804;USA;0
33aa0685-459e-a142-1291-438dfba1fba4;30-11-2005 19:21;30-11-2005 19:21;1;matt_id;1;K & R Arakawa Communications Group;;Consulting;Communications;;;8420 Dayton Court;Glendale;CA;45919;USA;;;151-555-6575;;;;www.krarakawacommunicationsgroup.com;;;;;8420 Dayton Court;Glendale;CA;45919;USA;0
